gene_id,program,branch_id,species,aBSREL_LRT,aBSREL_pvalue,aBSREL_pvalue_corrected,aBSREL_pvalue_uncorrected,aBSREL_branch_dN,aBSREL_branch_dS,aBSREL_branch_omega,aBSREL_baseline_omega,aBSREL_baseline_lnL,aBSREL_nucleotide_GTR,aBSREL_rate_classes,aBSREL_omega_classes,aBSREL_omega_weights,aBSREL_positive_omega_classes,aBSREL_positive_omega_weights,aBSREL_max_omega
ACAD8part2,aBSREL,NODE52,NA,21.27138555517649,0.0007208988780427195,0.0007208988780427195,8.009987533807994e-06,4.243870581311477,0.0001029871961503543,41207.749506217406,1.64962999977865,0.06105528580440667,0.06543869374406924,2,"[0, 99999.99999999693]","[0.8598024285540197, 0.1401975714459803]",[99999.99999999693],[0.1401975714459803],99999.99999999693
ACAD8part2,aBSREL,NODE55,NA,20.12004842401961,0.001271018635428056,0.001271018635428056,1.428110826323659e-05,90.2567855138012,0.008043850305987922,11220.594874399038,0.2612507018585999,0.08084098707942315,0.07378631374708408,2,"[0, 27717.97445215124]","[0.8622739836697939, 0.1377260163302061]",[27717.97445215124],[0.1377260163302061],27717.97445215124
ACADLpart1,aBSREL,ACADL_PAPIO_ANUBIS_ENSPANT00000064135_ENSPANP00000059111_ALTERNATIVE,PAPIO,49.59069026951329,3.294864381331308e-10,3.294864381331308e-10,5.491440635552181e-12,0.2016431680662736,7.094786006146346e-05,2842.131783701247,0.6917505767406755,0.007717148594766145,0.007656262338306263,2,"[0, 99999.99999999693]","[0.9895992468975412, 0.0104007531024588]",[99999.99999999693],[0.0104007531024588],99999.99999999693
ACADLpart1,aBSREL,NODE41,NA,23.0501808322133,0.000190204130214422,0.000190204130214422,3.279381555421068e-06,3.978815823860756,0.01793058811846088,221.90102173861592,0.707389758503987,0.06760714238977676,0.06656834183966401,2,"[0.6644637143647316, 3204.967125523021]","[0.9748650474594426, 0.02513495254055742]",[3204.967125523021],[0.02513495254055742],3204.967125523021
ACADLpart1,aBSREL,NODE42,NA,37.1652815621801,1.633405198320226e-07,1.633405198320226e-07,2.768483386983434e-09,0.304354142291668,0.0001554328390974333,1958.1070773653125,0.9310908910558049,0.004522805242101417,0.004593855868725075,2,"[1, 99999.99999999693]","[0.9928442549939626, 0.007155745006037439]",[99999.99999999693],[0.007155745006037439],99999.99999999693
ACADMpart0,aBSREL,ACADM_CALLITHRIX_JACCHUS_ENSCJAT00000136560_ENSCJAP00000094112_ALTERNATIVE,CALLITHRIX,34.92853326458498,1.205737215403957e-06,1.205737215403957e-06,8.491107150732091e-09,0.5190100320610092,0.000871005333829723,595.8746885957336,0.6244708499621922,0.01855108236271131,0.01848362658399924,2,"[0.03267096099144512, 7364.551574680782]","[0.9748948249324763, 0.02510517506752374]",[7364.551574680782],[0.02510517506752374],7364.551574680782
ACADMpart0,aBSREL,ACADM_CERCOCEBUS_ATYS_ENSCATT00000055134_ENSCATP00000030870_ALTERNATIVE,CERCOCEBUS,26.19741900207191,9.396516131637833e-05,9.396516131637833e-05,6.760083547940887e-07,17.71158840094436,0.0114309766706659,1549.4378924239893,0.5041455793106637,0.1006805172681949,0.1020801975791329,2,"[0.09517475444583061, 3951.718875055038]","[0.878341612692632, 0.121658387307368]",[3951.718875055038],[0.121658387307368],3951.718875055038
ACADMpart0,aBSREL,ACADM_COLOBUS_ANGOLENSIS_PALLIATUS_ENSCANT00000040895_ENSCANP00000017942_ALTERNATIVE,COLOBUS,25.35961730195413,0.000142024397705387,0.000142024397705387,1.029162302212949e-06,0.1115170967584966,4.637376880127249e-05,2404.745174721201,0.2880261757864209,0.006253300710254928,0.006118026194727856,2,"[0, 99999.99999999693]","[0.9925372568295201, 0.007462743170479902]",[99999.99999999693],[0.007462743170479902],99999.99999999693
ACADMpart0,aBSREL,ACADM_GORILLA_GORILLA_ENSGGOT00000023439_ENSGGOP00000022801_ALTERNATIVE,GORILLA,25.10229937790791,0.0001604248996312507,0.0001604248996312507,1.170984668841246e-06,0.03349553984366416,1.370608541753239e-05,2443.844381767658,1.220294051182401,0.006128017322017495,0.006108159163483236,2,"[0, 99999.99999999693]","[0.9924159186755132, 0.007584081324486847]",[99999.99999999693],[0.007584081324486847],99999.99999999693
ACADMpart0,aBSREL,ACADM_MACACA_NEMESTRINA_ENSMNET00000060400_ENSMNEP00000035941_ALTERNATIVE,MACACA,18.97933803966407,0.003318436018357185,0.003318436018357185,2.533157265921515e-05,1.877772287005978,0.0001118777527919579,16784.143765363133,0.5485259002301826,0.03559196707862374,0.03357448808202752,2,"[0, 99999.99999999693]","[0.9479130863535918, 0.05208691364640816]",[99999.99999999693],[0.05208691364640816],99999.99999999693
ACADMpart0,aBSREL,ACADM_MICROCEBUS_MURINUS_ENSMICT00000063858_ENSMICP00000044231_ALTERNATIVE,MICROCEBUS,15.7847419175614,0.0161624762051602,0.0161624762051602,0.0001262693453528141,0.1278414750721988,5.31721365597911e-05,2404.2944922561724,0.1131390021021494,0.005109726094611355,0.004896573360597125,2,"[0, 99999.99999999693]","[0.9925386554506809, 0.007461344549319127]",[99999.99999999693],[0.007461344549319127],99999.99999999693
ACADMpart0,aBSREL,ACADM_PAN_TROGLODYTES_ENSPTRT00000059079_ENSPTRP00000052172_CANONICAL,PAN,45.54092920011681,5.965740068614167e-09,5.965740068614167e-09,4.171846201828089e-11,4.257112852295649,0.00141657473597893,3005.2158521334586,0.3296936006450278,0.01725638142079345,0.01928093810590272,2,"[0, 37099.70423556126]","[0.9748617722046684, 0.02513822779533159]",[37099.70423556126],[0.02513822779533159],37099.70423556126
ACADMpart0,aBSREL,ACADM_PAN_TROGLODYTES_ENSPTRT00000091890_ENSPTRP00000067726_ALTERNATIVE,PAN,61.20232745664362,2.382538610845586e-12,2.382538610845586e-12,1.643130076445232e-14,5.620917926481765,0.002680231352566875,2097.1763952759434,0.3228669869903997,0.02453108251601773,0.02640776652691853,2,"[0, 17722.96572585592]","[0.963277858731773, 0.03672214126822704]",[17722.96572585592],[0.03672214126822704],17722.96572585592
ACADMpart0,aBSREL,ACADM_PAN_TROGLODYTES_ENSPTRT00000107850_ENSPTRP00000071898_ALTERNATIVE,PAN,122.0174776936747,0,0,0,14.78701567073147,0.001165044898212465,12692.228165128463,0.9067770469536286,0.06861995400073605,0.06830995013927672,2,"[0.5628878756902235, 41577.36892032532]","[0.9052772904198113, 0.09472270958018869]",[41577.36892032532],[0.09472270958018869],41577.36892032532
ACADMpart0,aBSREL,ACADM_PONGO_ABELII_ENSPPYT00000043269_ENSPPYP00000043797_ALTERNATIVE,PONGO,25.05690144748223,0.0001629229290927015,0.0001629229290927015,1.197962713916922e-06,0.03347987469321084,1.369904890485351e-05,2443.9561407324472,1.209346218298953,0.006130741773019341,0.006110966626659519,2,"[0, 99999.99999999693]","[0.992415571849388, 0.007584428150611999]",[99999.99999999693],[0.007584428150611999],99999.99999999693
ACADMpart0,aBSREL,ACADM_PROLEMUR_SIMUS_ENSPSMT00000026789_ENSPSMP00000023062_ALTERNATIVE,PROLEMUR,15.80871709194071,0.01609341126079117,0.01609341126079117,0.0001247551260526447,0.12498478608529,5.146448802141825e-05,2428.5636735232733,0.1241568709003241,0.005201992374812397,0.005353113183920083,2,"[0, 99999.99999999693]","[0.9924633399167697, 0.007536660083230284]",[99999.99999999693],[0.007536660083230284],99999.99999999693
ACADMpart0,aBSREL,ACADM_SAIMIRI_BOLIVIENSIS_BOLIVIENSIS_ENSSBOT00000049309_ENSSBOP00000032408_ALTERNATIVE,SAIMIRI,24.77149539923448,0.0001866243258880074,0.0001866243258880074,1.38240241398524e-06,0.1280043966534632,4.782245493750322e-05,2676.6588377937883,0.2889146571326184,0.006935049409478105,0.006809545678874219,2,"[0, 99999.99999999693]","[0.9916934161376303, 0.00830658386236971]",[99999.99999999693],[0.00830658386236971],99999.99999999693
ACADMpart0,aBSREL,NODE101,NA,53.91036945654923,9.095924013990953e-11,9.095924013990953e-11,6.316613898604828e-13,4.792904525459918,0.004538342443658234,1056.0914221352782,0.6144504218962217,0.03000539090540263,0.03008166622214687,3,"[0.3258776014559731, 0.3740799464580257, 11876.14656741912]","[0.5965568910953105, 0.3758747290414924, 0.02756837986319705]",[11876.14656741912],[0.02756837986319705],11876.14656741912
ACADMpart0,aBSREL,NODE11,NA,16.35589095544492,0.01231516165319302,0.01231516165319302,9.473201271686937e-05,0.1885955215742179,0.006576509987850828,28.67714364041436,0.5924095312780879,0.026840798509008,0.02664690194253103,2,"[0.09590277239613887, 348.3213544803735]","[0.9747187019061616, 0.02528129809383839]",[348.3213544803735],[0.02528129809383839],348.3213544803735
ACADMpart0,aBSREL,NODE119,NA,69.95095697031502,4.08006961549745e-14,4.08006961549745e-14,2.775557561562891e-16,0.3225103784299475,0.002268018803799811,142.1991642616091,0.4492383712601384,0.02819108735193679,0.02767654613696189,2,"[0.06496458231582304, 1382.836478890546]","[0.968133362618156, 0.03186663738184403]",[1382.836478890546],[0.03186663738184403],1382.836478890546
ACADMpart0,aBSREL,NODE12,NA,19.6727664261216,0.002360046742654553,0.002360046742654553,1.787914198980722e-05,52.02810372685894,0.0196062788071675,2653.645000082266,0.5383650576094468,0.1044685706821499,0.1053731307233283,2,"[0, 6169.571214764743]","[0.8665196688663163, 0.1334803311336837]",[6169.571214764743],[0.1334803311336837],6169.571214764743
ACADMpart0,aBSREL,NODE131,NA,23.79836080491805,0.0002996142592779916,0.0002996142592779916,2.252738791563846e-06,74.89221574168346,0.003121592606744261,23991.668733414277,1.081641304758051,0.3255418550853337,0.2709958542276902,2,"[0.0001994441477883259, 21794.06989906449]","[0.6583735068814445, 0.3416264931185555]",[21794.06989906449],[0.3416264931185555],21794.06989906449
ACADMpart0,aBSREL,NODE146,NA,28.2247854030793,3.423587810136297e-05,3.423587810136297e-05,2.445419864383069e-07,8.402891721933873,0.003827158607366509,2195.5953708738384,0.3833329948892038,0.04073613465434468,0.04489991440774357,2,"[0, 13544.6017138296]","[0.9496944963695159, 0.05030550363048414]",[13544.6017138296],[0.05030550363048414],13544.6017138296
ACADMpart0,aBSREL,NODE79,NA,24.5568293759261,0.0002063089925071759,0.0002063089925071759,1.539619347068477e-06,0.0789271082784424,1.621638548150035e-05,4867.120874037093,0.8333284911061846,0.01202696552072971,0.01288138012703426,2,"[0, 99999.99999999693]","[0.9848956665161694, 0.01510433348383056]",[99999.99999999693],[0.01510433348383056],99999.99999999693
ACADMpart0,aBSREL,NODE84,NA,34.59882412429397,1.412331699757186e-06,1.412331699757186e-06,1.001653687771054e-08,0.1066048970169757,1.45145491392398e-05,7344.69228043546,0.1029206097410171,0.003593489587324729,0.005101046425529022,2,"[0, 99999.99999999693]","[0.9772069187491134, 0.02279308125088664]",[99999.99999999693],[0.02279308125088664],99999.99999999693
ACADMpart0,aBSREL,NODE93,NA,14.65865229744304,0.02826677305522729,0.02826677305522729,0.000222573016182892,0.01653563411602793,0.003426285750539952,4.826110639902717,0.7115673266539565,0.01335847696441322,0.01322749817581675,2,"[0, 59.02963603581028]","[0.9746278890269331, 0.02537211097306691]",[59.02963603581028],[0.02537211097306691],59.02963603581028
ACADMpart1,aBSREL,ACADM_CALLITHRIX_JACCHUS_ENSCJAT00000127833_ENSCJAP00000094259_ALTERNATIVE,CALLITHRIX,16.44578590264791,0.01204228250920314,0.01204228250920314,9.054347751280556e-05,0.4852695507294168,0.0001050765475174531,4618.247955366197,0,0.003424422759140592,0.005494768477918288,2,"[1, 99999.99999999693]","[0.9855672022176459, 0.01443279778235407]",[99999.99999999693],[0.01443279778235407],99999.99999999693
ACADMpart1,aBSREL,ACADM_PONGO_ABELII_ENSPPYT00000056903_ENSPPYP00000036366_CANONICAL,PONGO,14.04759282818077,0.03996695278071116,0.03996695278071116,0.0003027799453084179,0.7188589983692453,0.007727027608597001,93.03176263657336,0.8972764077487557,0.05440388662709534,0.04528346138344141,2,"[0.492730348689923, 475.2742809786034]","[0.9397594407671246, 0.06024055923287541]",[475.2742809786034],[0.06024055923287541],475.2742809786034
ACADMpart1,aBSREL,NODE145,NA,32.2001327808216,4.499200087493271e-06,4.499200087493271e-06,3.332740805550571e-08,26.13839779285229,0.01006478523751408,2597.01495620867,0,0.01996073173436081,0.0345842162218864,2,"[0, 28261.76914548011]","[0.9712627735531295, 0.02873722644687049]",[28261.76914548011],[0.02873722644687049],28261.76914548011
ACADMpart1,aBSREL,NODE71,NA,48.50036936526612,1.289147899541376e-09,1.289147899541376e-09,9.479028673098355e-12,5.630953151424034,0.0001428301619548706,39424.11794788289,3.09651195875,0.07049590623267997,0.05920535115452286,2,"[0, 99999.99999999693]","[0.8767088993989326, 0.1232911006010674]",[99999.99999999693],[0.1232911006010674],99999.99999999693
ACADMpart1,aBSREL,NODE74,NA,27.81779848941369,4.018802864469428e-05,4.018802864469428e-05,2.999106615275693e-07,3.304290220905409,0.000104181796214969,31716.579488486914,0.3616462439630587,0.06484469109093424,0.06870620106982585,2,"[0, 99999.99999999693]","[0.9008126954772674, 0.09918730452273261]",[99999.99999999693],[0.09918730452273261],99999.99999999693
ACADSBpart0,aBSREL,ACADSB_CALLITHRIX_JACCHUS_ENSCJAT00000002014_ENSCJAP00000001900_ALTERNATIVE,CALLITHRIX,20.01297281275424,0.00106999067786534,0.00106999067786534,1.507029123754e-05,0.8165801772034349,0.0313663121755724,26.033668626156665,0.7930083649083214,0.1129757744334226,0.1115212230249798,2,"[0, 155.7479016643962]","[0.9202457552268498, 0.07975424477315018]",[155.7479016643962],[0.07975424477315018],155.7479016643962
ACADSBpart1,aBSREL,ACADSB_MACACA_FASCICULARIS_ENSMFAT00000102384_ENSMFAP00000050594_ALTERNATIVE,MACACA,47.52192435456527,1.129412341427383e-09,1.129412341427383e-09,1.547140193736141e-11,1.490759719325165,0.0009243024606525041,1612.8483724610824,1.970228909422925,0.008051764740707694,0.008028186058861755,2,"[0, 64226.21288910785]","[0.990558275230011, 0.009441724769988946]",[64226.21288910785],[0.009441724769988946],64226.21288910785
ACADSpart0,aBSREL,ACADS_CARLITO_SYRICHTA_ENSTSYT00000031966_ENSTSYP00000031515_ALTERNATIVE,CARLITO,22.67048593991558,0.000309499010787917,0.000309499010787917,3.967936035742525e-06,44.35062457409157,0.009059607702712308,4895.424396887922,0.5635954633540754,0.1040025244183814,0.09192288014645751,2,"[0, 10605.43458040224]","[0.8172719082458119, 0.1827280917541881]",[10605.43458040224],[0.1827280917541881],10605.43458040224
ACADSpart1,aBSREL,ACADS_AOTUS_NANCYMAAE_ENSANAT00000022790_ENSANAP00000005032_ALTERNATIVE,AOTUS,24.47283230979724,0.0001284718784022587,0.0001284718784022587,1.605898480028234e-06,1.566293671931952,0.09188618674397901,17.04601885695932,0.5503469411482633,0.2846246439527244,0.3262148203671217,2,"[0.01886662338959538, 14.82790696878379]","[0.7006029250370929, 0.2993970749629071]",[14.82790696878379],[0.2993970749629071],14.82790696878379
ACADVLpart0,aBSREL,ACADVL_CARLITO_SYRICHTA_ENSTSYT00000050331_ENSTSYP00000030038_ALTERNATIVE,CARLITO,22.35755901813172,0.0006500034737322302,0.0006500034737322302,4.642881955230216e-06,4.789057661218328,0.0689144846750209,69.49275879812527,0.4871142174956992,0.4091193224775319,0.3915505000838795,2,"[0.1791905825133246, 70.86217501832846]","[0.6356974547367182, 0.3643025452632818]",[70.86217501832846],[0.3643025452632818],70.86217501832846
ACADVLpart0,aBSREL,NODE119,NA,19.5515771192936,0.002641217044368593,0.002641217044368593,1.900156147027765e-05,0.5800295858607699,0.02443758072224459,23.735147617652316,0.5558401140469011,0.1176589798010461,0.1146470790714572,2,"[0, 53.8923704356239]","[0.8356711147759857, 0.1643288852240143]",[53.8923704356239],[0.1643288852240143],53.8923704356239
ACADVLpart1,aBSREL,ACADVL_CARLITO_SYRICHTA_ENSTSYT00000050331_ENSTSYP00000030038_ALTERNATIVE,CARLITO,62.95657269067306,9.481304630298837e-13,9.481304630298837e-13,6.772360450213455e-15,0.673188884694912,0.0002558988364245027,2630.68364866724,0.8467886076743217,0.00799021649415224,0.008074298384540947,2,"[0.608804850801451, 99999.99999999693]","[0.9889096020978049, 0.01109039790219513]",[99999.99999999693],[0.01109039790219513],99999.99999999693
ACADVLpart1,aBSREL,ACADVL_CERCOCEBUS_ATYS_ENSCATT00000044572_ENSCATP00000020381_ALTERNATIVE,CERCOCEBUS,117.4177453120137,0,0,0,5.66132870911439,0.001669959958641223,3390.0984750082134,0.8402069028482728,0.01946708877452068,0.01932541376553774,2,"[0.231543152820269, 63726.16992504331]","[0.9775642833430265, 0.02243571665697353]",[63726.16992504331],[0.02243571665697353],63726.16992504331
ACADVLpart1,aBSREL,ACADVL_MACACA_NEMESTRINA_ENSMNET00000020811_ENSMNEP00000004084_ALTERNATIVE,MACACA,90.65640332353178,0,0,0,32.94275359391849,0.03103239915553129,1061.559998271893,0.4945098704437255,0.1496267932513774,0.1458775620951939,2,"[0.1931362446345941, 3409.650807928939]","[0.8687237751680941, 0.1312762248319059]",[3409.650807928939],[0.1312762248319059],3409.650807928939
ACADVLpart1,aBSREL,ACADVL_PROLEMUR_SIMUS_ENSPSMT00000033377_ENSPSMP00000028916_CANONICAL,PROLEMUR,192.3206876285185,0,0,0,2.778180984203141,0.01613992577931785,172.1309640570454,0.6789023652717072,0.1003746776910863,0.09879497408461145,2,"[0.3082690598135752, 801.9465161365058]","[0.9098123792491247, 0.09018762075087527]",[801.9465161365058],[0.09018762075087527],801.9465161365058
ACADVLpart1,aBSREL,NODE139,NA,98.02333910058042,0,0,0,0.2372208273561697,9.583881003853163e-05,2475.2063100616124,0.9658289212954125,0.01554302579760296,0.01541918986531529,2,"[1, 45679.95852707301]","[0.9771654086676967, 0.02283459133230326]",[45679.95852707301],[0.02283459133230326],45679.95852707301
ACADVLpart1,aBSREL,NODE141,NA,142.6291536454137,0,0,0,10.57855675834892,0.008550626174826218,1237.1674941764038,0.6203123650978334,0.0488601054294772,0.04820197612647013,3,"[0.260754019405169, 0.3415156410281095, 11907.88759691979]","[0.7049950112235054, 0.2512040387242966, 0.04380095005219797]",[11907.88759691979],[0.04380095005219797],11907.88759691979
ACADVLpart1,aBSREL,NODE16,NA,32.97489737852266,3.14175734328348e-06,3.14175734328348e-06,2.260257081498906e-08,0.1615079151666795,0.007177981540331434,22.500463989661093,0.1240626247207656,0.01246079306232627,0.01128586039982648,2,"[0.1281201205761523, 799.5273973889018]","[0.9882877774947866, 0.01171222250521342]",[799.5273973889018],[0.01171222250521342],799.5273973889018
ACADVLpart1,aBSREL,NODE187,NA,136.6755890678887,0,0,0,8.313363012693461,0.001477781900700125,5625.56829851202,0.8214056406096758,0.02643753393641171,0.02628512994304405,2,"[0.2067632139717076, 69952.19643500044]","[0.9660810276665036, 0.03391897233349639]",[69952.19643500044],[0.03391897233349639],69952.19643500044
ACAT1part0,aBSREL,ACAT1_MACACA_MULATTA_ENSMMUT00000078351_ENSMMUP00000045638_CANONICAL,MACACA,37.00570594602777,2.579060937035749e-07,2.579060937035749e-07,2.998908066320638e-09,1.714573460183337,0.02759144965832824,62.1414779366552,0.4053732423257236,0.117569826079702,0.1154708290924005,2,"[0.04211365580671034, 213.174621512134]","[0.8846517383326955, 0.1153482616673045]",[213.174621512134],[0.1153482616673045],213.174621512134
ACHEpart0,aBSREL,NODE30,NA,43.51572684675921,1.046701642026804e-08,1.046701642026804e-08,1.150221584644839e-10,0.1496010932839679,0.00935071466702977,15.998894053676466,0.2240988368315682,0.01941971351544337,0.01886471337879803,2,"[0, 391.6843485138879]","[0.9844286752101369, 0.01557132478986312]",[391.6843485138879],[0.01557132478986312],391.6843485138879
ACOT4part0,aBSREL,NODE22,NA,11.1875011866091,0.0499595461742609,0.0499595461742609,0.001281014004468228,0.1264168422748761,0.03876163230802056,3.2613910908163155,0.25514871641614,0.04429116591192018,0.03762580968276174,2,"[0.005036023218267164, 18.4337625192509]","[0.9544439113246393, 0.04555608867536065]",[18.4337625192509],[0.04555608867536065],18.4337625192509
ACOT7part0,aBSREL,ACOT7_CARLITO_SYRICHTA_ENSTSYT00000044233_ENSTSYP00000018275_CANONICAL,CARLITO,23.26874959819452,0.0004643064727417601,0.0004643064727417601,2.938648561656709e-06,5.656883436856979,0.0001662593795863856,34024.446927024386,0.9335260079392409,0.03840333704972431,0.04244971071402968,2,"[0, 99999.99999999693]","[0.916744042281981, 0.08325595771801897]",[99999.99999999693],[0.08325595771801897],99999.99999999693
ACOT7part0,aBSREL,ACOT7_COLOBUS_ANGOLENSIS_PALLIATUS_ENSCANT00000039777_ENSCANP00000016836_ALTERNATIVE,COLOBUS,38.59901687806814,2.213833674158394e-07,2.213833674158394e-07,1.349898581803899e-09,0.8169669484728285,3.564605761766332e-05,22918.858439705975,1.983915148706729,0.05953047038908879,0.0596588960710359,2,"[1, 63289.75996304603]","[0.9114041875622261, 0.08859581243777392]",[63289.75996304603],[0.08859581243777392],63289.75996304603
ACOT7part0,aBSREL,ACOT7_PROPITHECUS_COQUERELI_ENSPCOT00000034283_ENSPCOP00000023603_ALTERNATIVE,PROPITHECUS,20.19049728857954,0.002136607894467624,0.002136607894467624,1.378456706108144e-05,16.41880274226818,0.004550499544517241,3608.131938404587,0.3798512863546527,0.02687892423985761,0.02609266245160217,2,"[0.02702128822465258, 17747.68452859952]","[0.9502546689463295, 0.04974533105367052]",[17747.68452859952],[0.04974533105367052],17747.68452859952
ACOT7part0,aBSREL,NODE10,NA,21.96988062939181,0.0008855528334857365,0.0008855528334857365,5.640463907552462e-06,1.173135428773043,0.002303355973790697,509.3157297968067,0.3824008321101854,0.02972053196896787,0.02667630792521361,2,"[0, 1531.921136552498]","[0.9186467462349097, 0.08135325376509028]",[1531.921136552498],[0.08135325376509028],1531.921136552498
ACOT7part0,aBSREL,NODE104,NA,15.60642768254638,0.0211329546511258,0.0211329546511258,0.0001381238866086654,0.9908513875714713,0.004866896787950708,203.5899733942553,0.2858149794331647,0.03398845229462913,0.0354635118946211,2,"[0.2074163562410154, 1610.619295801424]","[0.9691942567806244, 0.03080574321937557]",[1610.619295801424],[0.03080574321937557],1610.619295801424
ACOT7part0,aBSREL,NODE11,NA,23.9858195946772,0.0003260255151169567,0.0003260255151169567,2.050474937842495e-06,0.5843986920246856,0.004533899473344617,128.89537923380112,0.331447590877763,0.01676847243642145,0.01515366437925516,2,"[0, 667.1357207871232]","[0.9527232732310396, 0.04727672676896044]",[667.1357207871232],[0.04727672676896044],667.1357207871232
ACOT7part0,aBSREL,NODE137,NA,15.44855881236981,0.02273097294301873,0.02273097294301873,0.0001495458746251233,12.1523570280417,0.0006404847569858073,18973.686563958287,1.207025753127931,0.02570356876374736,0.01879231385444835,2,"[1, 99999.99999999693]","[0.9535819642058571, 0.04641803579414294]",[99999.99999999693],[0.04641803579414294],99999.99999999693
ACOT7part0,aBSREL,NODE140,NA,20.91207525266145,0.001496650578460379,0.001496650578460379,9.593913964489609e-06,0.7327999763408051,3.584553899565627e-05,20443.26844770294,0.6838629583973638,0.03345955624254357,0.03904283575691812,2,"[0, 82315.31508159624]","[0.9392293427684428, 0.06077065723155717]",[82315.31508159624],[0.06077065723155717],82315.31508159624
ACOT7part0,aBSREL,NODE28,NA,25.28673882864314,0.0001707981525900237,0.0001707981525900237,1.067488453687648e-06,1.655579835887911,0.0004079594352265399,4058.1971954357846,0.8174530527802751,0.04578590602088126,0.04951141818934275,2,"[1, 18958.01113591802]","[0.9476700933933265, 0.05232990660667347]",[18958.01113591802],[0.05232990660667347],18958.01113591802
ACOT7part0,aBSREL,NODE33,NA,16.2205580725149,0.01561657046781351,0.01561657046781351,0.0001014063017390487,34.8431321793963,0.004209951516979204,8276.373739429078,0,0.01909729866470677,0.01856147144329977,2,"[0, 42822.06383826133]","[0.9527070128516517, 0.04729298714834829]",[42822.06383826133],[0.04729298714834829],42822.06383826133
ACOT7part0,aBSREL,NODE52,NA,49.71401214608613,8.518369343235577e-10,8.518369343235577e-10,5.16264808680944e-12,0.6920898335177534,1.637976999926231e-05,42252.719882447855,2.465075999717765,0.04048204967525001,0.04455999826805734,2,"[0, 99999.99999999693]","[0.8966099091177195, 0.1033900908822805]",[99999.99999999693],[0.1033900908822805],99999.99999999693
ACOT7part0,aBSREL,NODE59,NA,33.59424719419712,2.7010983108533e-06,2.7010983108533e-06,1.657115528130859e-08,5.973763478580846,0.0001678232682812257,35595.56156760372,0.5562550661927489,0.03587649214564256,0.03743143396918301,2,"[0, 99999.99999999693]","[0.9128996108246, 0.08710038917539997]",[99999.99999999693],[0.08710038917539997],99999.99999999693
ACOT7part0,aBSREL,NODE66,NA,28.85895936709403,2.864649669376274e-05,2.864649669376274e-05,1.779285508929362e-07,0.8429136554935379,2.725741175302925e-05,30924.20010861306,0,0.0202126843937135,0.04115579913365298,2,"[0, 82737.71743451829]","[0.9085425294097326, 0.09145747059026743]",[82737.71743451829],[0.09145747059026743],82737.71743451829
ACOT7part0,aBSREL,NODE74,NA,32.60379679109701,4.410105544749854e-06,4.410105544749854e-06,2.722287373302379e-08,2.860837216617798,0.0001595002909036102,17936.25077678805,2.225639024073035,0.03261283242478333,0.04325797778728966,2,"[0, 99999.99999999693]","[0.9561109769250656, 0.04388902307493436]",[99999.99999999693],[0.04388902307493436],99999.99999999693
ACOT7part1,aBSREL,ACOT7_AOTUS_NANCYMAAE_ENSANAT00000056132_ENSANAP00000038045_CANONICAL,AOTUS,18.54291403034949,0.004289961950231902,0.004289961950231902,3.154383786935222e-05,0.03200857032181942,0.002530492384149851,12.649147068100376,0.6779360366727039,0.01122074186923775,0.0106974246125607,2,"[0, 287.9784040366489]","[0.9867830189917243, 0.01321698100827573]",[287.9784040366489],[0.01321698100827573],287.9784040366489
ACOT7part1,aBSREL,ACOT7_PROLEMUR_SIMUS_ENSPSMT00000038267_ENSPSMP00000033201_ALTERNATIVE,PROLEMUR,20.11632825075685,0.001960171465338945,0.001960171465338945,1.430782091488281e-05,0.2412482908157827,9.150060092331522e-05,2636.576026620502,0.3584011453855047,0.005191531928972788,0.005203155345059773,2,"[0, 99999.99999999693]","[0.9920663827711225, 0.007933617228877532]",[99999.99999999693],[0.007933617228877532],99999.99999999693
ACOT7part1,aBSREL,NODE161,NA,33.63321531490328,2.242593230450396e-06,2.242593230450396e-06,1.625067558297388e-08,2.256386520521466,0.001183347005326282,1906.7834797108537,1.748205439784281,0.01042775754914326,0.01040229295218683,2,"[0, 46991.00711724862]","[0.9877899463542678, 0.01221005364573224]",[46991.00711724862],[0.01221005364573224],46991.00711724862
ACOT7part1,aBSREL,NODE49,NA,105.7093157514219,0,0,0,21.60226686900529,0.003366556467878511,6416.724945837104,0.7294584964826624,0.08075827000297615,0.0803547911655511,2,"[0.04589691049906978, 17872.44611566984]","[0.8919683116519438, 0.1080316883480562]",[17872.44611566984],[0.1080316883480562],17872.44611566984
ACOT7part1,aBSREL,NODE89,NA,13.75149445602619,0.04745097385585456,0.04745097385585456,0.0003514886952285523,2.051307220529188,0.0009341889739281305,2195.8161333287158,0.5330292656217209,0.006498447988037973,0.006484333667360329,2,"[0, 73537.34059005765]","[0.9910149810757054, 0.008985018924294597]",[73537.34059005765],[0.008985018924294597],73537.34059005765
ACOX1part3,aBSREL,ACOX1_HOMO_SAPIENS_ENST00000588968_ENSP00000468651_ALTERNATIVE,HOMO,43.88156819926917,8.906264392649632e-09,8.906264392649632e-09,9.576628379193153e-11,0.6988619584068867,0.004521372230590293,154.56855192735281,1.413734620446041,0.05532144330571079,0.05433010768303606,2,"[0, 852.8794827730865]","[0.9269644095630275, 0.0730355904369725]",[852.8794827730865],[0.0730355904369725],852.8794827730865
